"Title","Director","Year","Country","Synopsis","Image","TitleTreatment","Artwork","FocalX","FocalY","OurTake","TrailerURL","PreviewURL"
"The Five Devils","Léa Mysius","2022","France","Vicky has a mysterious gift: she can recreate any scent she comes across, even that of her beloved mother Joanne. When her estranged aunt suddenly returns to town, the invocation of her fragrance plunges the young girl back in time to unravel a past replete with family secrets and queer romance.","https://assets.mubicdn.net/images/film/289223/image-w448.jpg?1745500884","https://images.mubicdn.net/images/artworks/540415/cache-540415-1683289398/images-original.png","https://images.mubicdn.net/images/artworks/514628/cache-514628-1683874675/images-original.jpg","0.501393","0.408416","Wild with the elemental powers of water, fire, and air, Léa Mysius’s witchy second feature inventively folds a queer love story—featuring a magnetic Adèle Exarchopoulos—in a girl’s time-hopping coming-of-age fantasy. Magic is afoot in this genre-defying family tale of desire, prejudice, and revenge.","https://trailers.mubicdn.net/289223/optimised/1080p-t-les-cinq-diables_en_us_1683860572.mp4","https://trailers.mubicdn.net/289223/optimised/240p-t-les-cinq-diables_en_us_1683860572.mp4"
"Close","Lukas Dhont","2022","Belgium, Netherlands","Thirteen-year-olds Leo and Remi are inseparable; they spend every waking moment together, playing in the flower fields and sleeping at each other’s houses. However as they start a new school year, the pressures of early adolescence challenge their bond with unexpected and far-reaching consequences.","https://assets.mubicdn.net/images/film/339480/image-w448.jpg?1745499781","https://images.mubicdn.net/images/artworks/536079/cache-536079-1681983432/images-original.png","https://images.mubicdn.net/images/artworks/517050/cache-517050-1679045312/images-original.jpg","0.25766","0.405941","Both a Cannes prizewinner and Oscar® nominee for Best International Film, the exquisitely acted Close evokes the fragile beauty of boyhood. Set among the flower fields of the Belgian countryside, Lukas Dhont’s profoundly empathetic look at adolescent intimacy reveals the trappings of masculinity.","https://trailers.mubicdn.net/339480/optimised/1080p-t-close-2022_en_us_1701473251.mp4","https://trailers.mubicdn.net/339480/optimised/240p-t-close-2022_en_us_1701473251.mp4"
"Holy Spider","Ali Abbasi","2022","Denmark, Germany","In the holy city of Mashhad, journalist Rahimi investigates the murders of sex workers by the “Spider Killer”—a man who believes he is on a divine mission to cleanse the city of sinners. As she tries to bring him to justice, support for his actions grows as many hail him a hero on a religious quest.","https://assets.mubicdn.net/images/film/339426/image-w448.jpg?1745499783","https://images.mubicdn.net/images/artworks/525734/cache-525734-1677775775/images-original.png","https://images.mubicdn.net/images/artworks/519976/cache-519976-1678443525/images-original.jpg","0.355153","0.465347","Zar Amir Ebrahimi won Best Actress in Cannes for her performance as a fearless reporter in Ali Abbasi’s gripping serial-killer procedural. Based on a shocking true story, Holy Spider prowls the Iranian night, refusing to pull any punches in its trenchant critiques of misogyny and hypocrisy.","https://trailers.mubicdn.net/339426/optimised/1080p-t-holy-spider_en_us_1678440121.mp4","https://trailers.mubicdn.net/339426/optimised/240p-t-holy-spider_en_us_1678440121.mp4"
"Alcarràs","Carla Simón","2022","Spain, Italy","In a small Catalonian village, the peach farmers of the Solé family spend every summer together picking fruit from their orchard. But when plans arise to install solar panels and cut down trees, the members of this tight-knit group suddenly face eviction — and the loss of far more than their home.","https://assets.mubicdn.net/images/film/332332/image-w448.jpg?1745499506","https://images.mubicdn.net/images/artworks/523909/cache-523909-1677165508/images-original.png","https://images.mubicdn.net/images/artworks/505335/cache-505335-1675880995/images-original.jpg","0.557103","0.430693","Carla Simón’s luminous feature—the Golden Bear winning Spanish submission to the Oscars®— is a vibrant generational portrait of farming life told from multiple perspectives. As the clash between tradition and modernity becomes harder to ignore, a family searches for solutions under the baking sun.","https://trailers.mubicdn.net/332332/optimised/1080p-t-alcarras_en_us_1677212852.mp4","https://trailers.mubicdn.net/332332/optimised/240p-t-alcarras_en_us_1677212852.mp4"
"Aftersun","Charlotte Wells","2022","United Kingdom, United States","At a fading vacation resort, 11-year-old Sophie treasures rare time together with her loving and idealistic father, Calum. Twenty years later, Sophie’s tender recollections of their last holiday become a powerful and heartrending portrait of their relationship.","https://assets.mubicdn.net/images/film/340287/image-w448.jpg?1745499810","https://images.mubicdn.net/images/artworks/877643/cache-877643-1761157128/images-original.png","https://images.mubicdn.net/images/artworks/510084/cache-510084-1675426027/images-original.jpg","0.639276","0.685644","Oscar®-nominated Paul Mescal and newcomer Frankie Corio are unforgettable as a dad and daughter abroad in Charlotte Wells’s moving debut. Revealing the laughs, heartache and tenderness of a trip that means more with each passing moment, Aftersun captures a family snapshot of astonishing poignancy.","https://trailers.mubicdn.net/340287/optimised/720p-t-aftersun_en_us_1672966507.mp4","https://trailers.mubicdn.net/340287/optimised/240p-t-aftersun_en_us_1672966507.mp4"
"Decision to Leave","Park Chan-wook","2022","South Korea","From a mountain peak in South Korea, a man plummets to his death. Did he jump, or was he pushed? When detective Hae-joon arrives on the scene, he begins to suspect the dead man’s wife Seo-rae. But as he digs deeper into the investigation, he finds himself trapped in a web of deception and desire.","https://assets.mubicdn.net/images/film/281688/image-w448.jpg?1745499781","https://images.mubicdn.net/images/artworks/498888/cache-498888-1670251255/images-original.png","https://images.mubicdn.net/images/artworks/462642/cache-462642-1670005721/images-original.jpeg","0.562674","0.331683","In this seductively twisted, modern romantic thriller, obsession is taken to wondrous and vertiginous extremes. Without a doubt one of the most electrifying minds working in cinema today, Park Chan-wook won the Best Director award at Cannes for his sumptuous, Hitchcockian masterwork.","https://trailers.mubicdn.net/281688/optimised/1080p-t-decision-to-leave_en_us_1670610084.mp4","https://trailers.mubicdn.net/281688/optimised/240p-t-decision-to-leave_en_us_1670610084.mp4"
"The Unheavenly Host","Lars von Trier","1994","Denmark, Sweden","Spiritualist Mrs. Drusse tricks the doctors into admitting her into the neurosurgery ward of the Kingdom hospital, where she discovers the sounds of a weeping child in the elevator shaft. Swedish consultant Dr. Helmer is confronted by the results of his sloppy work treating a brain-damaged patient.","https://assets.mubicdn.net/images/film/30673/image-w448.jpg?1745489980","https://images.mubicdn.net/images/artworks/494581/cache-494581-1668427705/images-original.png","https://images.mubicdn.net/images/artworks/807108/cache-807108-1751996848/images-original.png","0.526462","0.601485","Strange things are happening in the underbelly of a Danish hospital in Lars von Trier’s long unavailable cult TV phenomenon. Stunningly restored in never-before-seen versions, The Kingdom I is a wickedly funny supernatural mystery. Let the battle between good and evil commence!","https://trailers.mubicdn.net/30673/optimised/1080p-t-the-unheavenly-host_en_us_1668292027.mp4","https://trailers.mubicdn.net/30673/optimised/240p-t-the-unheavenly-host_en_us_1668292027.mp4"
"The Box","Lorenzo Vigas","2021","Venezuela, Mexico","Teenager Hatzín travels from Mexico City to collect the remains of his father, found in a communal grave in Northern Mexico. But a casual encounter with a man who he shares a physical resemblance with introduces both doubt and hope around the truth.","https://assets.mubicdn.net/images/film/313105/image-w448.jpg?1745498772","https://images.mubicdn.net/images/artworks/493357/cache-493357-1667835444/images-original.png","https://images.mubicdn.net/images/artworks/492195/cache-492195-1668374851/images-original.jpg","0.52507","0.997525","Venezuela’s submission to the Oscars® in 2022, Lorenzo Vigas’s gripping thriller beats with a politically conscious heart. Informed by the plight of migrant workers in Mexico, the central mystery of mistaken identity is shatteringly poignant, capturing the human cost when lives become disposable.","https://trailers.mubicdn.net/313105/optimised/1080p-t-the-box-2021-lorenzo-vigas_en_us_1668527926.mp4","https://trailers.mubicdn.net/313105/optimised/240p-t-the-box-2021-lorenzo-vigas_en_us_1668527926.mp4"
"Free Chol Soo Lee","Julie Ha, Eugene Yi","2022","United States","In 1970s San Francisco, 20-year-old Korean immigrant Chol Soo Lee is racially profiled and convicted of a Chinatown gang murder. After spending years fighting to survive, investigative journalist K.W. Lee takes a special interest in his case, igniting an unprecedented social justice movement.","https://assets.mubicdn.net/images/film/328602/image-w448.jpg?1745499368","https://images.mubicdn.net/images/artworks/487788/cache-487788-1665062461/images-original.png","https://images.mubicdn.net/images/artworks/487192/cache-487192-1668375929/images-original.jpg","0.517385","0.533333","A damning exposé of an unjust judicial system, Free Chol Soo Lee revisits a wrongful conviction thrust upon a Korean immigrant in 1970s San Francisco. Highlighting the radical power of community activism, this vital solidarity call also reveals the lifelong scars that incarceration leaves behind.","https://trailers.mubicdn.net/328602/optimised/1080p-t-free-chol-soo-lee_en_us_1665149490.mp4","https://trailers.mubicdn.net/328602/optimised/240p-t-free-chol-soo-lee_en_us_1665149490.mp4"
"Invisible Demons","Rahul Jain","2021","Finland, Germany","In the sprawling mega city of Delhi, the dangers of climate change are present, not future, for 30 million inhabitants fighting to survive. Invisible Demons explores the dramatic consequences of India’s growing economy, capturing a city in crisis, and our collective climate realities.","https://assets.mubicdn.net/images/film/311403/image-w448.jpg?1745498702","https://images.mubicdn.net/images/artworks/486931/cache-486931-1664565386/images-original.png","https://images.mubicdn.net/images/artworks/485679/cache-485679-1668376590/images-original.jpg","0.756267","0.383663","An urgent look at the climate crisis, Rahul Jain’s eye-opening essay unfolds in a series of stunning, often birds-eye images of a very man-made disaster. Hard to look away from and impossible to ignore, Invisible Demons immerses us in climate chaos as we hear from those caught in the crossfire.","https://trailers.mubicdn.net/311403/optimised/1080p-t-invisible-demons_en_us_1664900275.mp4","https://trailers.mubicdn.net/311403/optimised/240p-t-invisible-demons_en_us_1664900275.mp4"
