row_idx,prototype_collection_title,real_mubi_slug,real_collection_title,verification_status,film_title,film_director,film_year,film_country,film_status
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Dona Flor and Her Two Husbands,Bruno Barreto,1976,Brazil,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Hot Milk,Rebecca Lenkiewicz,2025,United Kingdom,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Babette's Feast,Gabriel Axel,1987,Denmark,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Priscilla,Sofia Coppola,2023,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Transit,Christian Petzold,2018,Germany,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Orlando,Sally Potter,1992,United Kingdom,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,The Road,John Hillcoat,2009,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Grand Theft Hamlet,"Pinny Grylls, Sam Crane",2024,United Kingdom,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Young Adam,David Mackenzie,2003,United Kingdom,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Malcolm X,Spike Lee,1992,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,The War of the Worlds: Next Century,Piotr Szulkin,1981,Poland,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,On the Road,Walter Salles,2012,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,"Oslo, August 31st",Joachim Trier,2011,Norway,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,First Cow,Kelly Reichardt,2019,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Lek and the Dogs,Andrew Kötting,2017,United Kingdom,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Radio Mary,Gary Walkow,2017,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Carrie,Brian De Palma,1976,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,The Woman in the Fifth,Paweł Pawlikowski,2011,"France, Poland",FABRICATED_IN_PROTOTYPE_NOT_REAL
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Burning,Lee Chang-dong,2018,South Korea,FABRICATED_IN_PROTOTYPE_NOT_REAL
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,The Zone of Interest,Jonathan Glazer,2023,"United Kingdom, Poland",FABRICATED_IN_PROTOTYPE_NOT_REAL
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Persepolis,"Marjane Satrapi, Vincent Paronnaud",2007,"France, United States",FABRICATED_IN_PROTOTYPE_NOT_REAL
14,Pleasures of the Flesh: Films by Luca Guadagnino,luca-guadagnino,Everyone's Obscene: Films by Luca Guadagnino,verified_discrepancy,Queer,Luca Guadagnino,2024,United States,real_and_in_prototype
14,Pleasures of the Flesh: Films by Luca Guadagnino,luca-guadagnino,Everyone's Obscene: Films by Luca Guadagnino,verified_discrepancy,Bones and All,Luca Guadagnino,2022,"United States, Italy",FABRICATED_IN_PROTOTYPE_NOT_REAL
14,Pleasures of the Flesh: Films by Luca Guadagnino,luca-guadagnino,Everyone's Obscene: Films by Luca Guadagnino,verified_discrepancy,I Am Love,Luca Guadagnino,2009,Italy,FABRICATED_IN_PROTOTYPE_NOT_REAL
14,Pleasures of the Flesh: Films by Luca Guadagnino,luca-guadagnino,Everyone's Obscene: Films by Luca Guadagnino,verified_discrepancy,Call Me by Your Name,Luca Guadagnino,2017,"Italy, France",FABRICATED_IN_PROTOTYPE_NOT_REAL
14,Pleasures of the Flesh: Films by Luca Guadagnino,luca-guadagnino,Everyone's Obscene: Films by Luca Guadagnino,verified_discrepancy,A Bigger Splash,Luca Guadagnino,2015,"Italy, France",FABRICATED_IN_PROTOTYPE_NOT_REAL
14,Pleasures of the Flesh: Films by Luca Guadagnino,luca-guadagnino,Everyone's Obscene: Films by Luca Guadagnino,verified_discrepancy,Suspiria,Luca Guadagnino,2018,"Italy, United States",FABRICATED_IN_PROTOTYPE_NOT_REAL
14,Pleasures of the Flesh: Films by Luca Guadagnino,luca-guadagnino,Everyone's Obscene: Films by Luca Guadagnino,verified_discrepancy,Challengers,Luca Guadagnino,2024,"United States, Italy",FABRICATED_IN_PROTOTYPE_NOT_REAL
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,Bird,Andrea Arnold,2024,United Kingdom,real_but_missing_from_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,Father Mother Sister Brother,Jim Jarmusch,2025,United States,real_and_in_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,Die My Love,Lynne Ramsay,2025,United States,real_and_in_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,La Ciénaga,Lucrecia Martel,2001,Argentina,real_and_in_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,The Mastermind,Kelly Reichardt,2025,United States,real_and_in_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,Babyteeth,Shannon Murphy,2019,Australia,real_but_missing_from_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,We Need to Talk About Kevin,Lynne Ramsay,2011,United Kingdom,real_but_missing_from_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,Hot Milk,Rebecca Lenkiewicz,2025,United Kingdom,real_but_missing_from_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,One Fine Morning,Mia Hansen-Løve,2022,France,real_but_missing_from_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,Aftersun,Charlotte Wells,2022,United Kingdom,real_and_in_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,Alcarràs,Carla Simón,2022,Spain,real_but_missing_from_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,Bring Them Down,Christopher Andrews,2024,Ireland,real_but_missing_from_prototype
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,The Farewell,Lulu Wang,2019,"United States, China",FABRICATED_IN_PROTOTYPE_NOT_REAL
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,A Separation,Asghar Farhadi,2011,Iran,FABRICATED_IN_PROTOTYPE_NOT_REAL
15,Father Mother Sister Brother: Family Stories,fmsb,FATHER MOTHER SISTER BROTHER: FAMILY STORIES,verified_discrepancy,Nobody Knows,Hirokazu Koreeda,2004,Japan,FABRICATED_IN_PROTOTYPE_NOT_REAL
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,The Handmaiden,Park Chan-wook,2016,South Korea,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Queer,Luca Guadagnino,2024,United States,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Viet and Nam (untitled in page text),Minh Quý Trương,2024,Vietnam,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Crossing,Levan Akin,2024,Sweden,real_and_in_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,The Celluloid Closet,"Rob Epstein, Jeffrey Friedman",1995,Germany,real_and_in_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,The Times of Harvey Milk,Rob Epstein,1984,United States,real_and_in_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Hot Milk,Rebecca Lenkiewicz,2025,United Kingdom,real_and_in_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,"Orlando, My Political Biography",Paul B. Preciado,2023,France,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,The Watermelon Woman,Cheryl Dunye,1996,United States,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Toomas Beneath the Valley of the Wild Wolves,"Chintis Lundgren, Draško Ivezić",2019,Estonia,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Born in Flames,Lizzie Borden,1983,United States,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,"Pepi, Luci, Bom",Pedro Almodóvar,1980,Spain,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,The Last Year of Darkness,Benjamin Mullinkosson,2023,China,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Rotting in the Sun,Sebastián Silva,2023,United States,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Passages,Ira Sachs,2023,France,real_and_in_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,The Five Devils,Léa Mysius,2022,France,real_and_in_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Please Baby Please,Amanda Kramer,2022,United States,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Shiva Baby,Emma Seligman,2020,United States,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Blank Narcissus (Passion of the Swamp),Peter Strickland,2022,United Kingdom,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Great Freedom,Sebastian Meise,2021,Austria,real_but_missing_from_prototype
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,Naz + Maalik,Jay Dockendorf,2014,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
16,THIS IS NOT A COMING OUT STORY,this-is-not-coming-out-story,THIS IS NOT A COMING OUT STORY,verified_discrepancy,I Am Divine,Jeffrey Schwarz,2013,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Ghost World,Terry Zwigoff,2001,United States,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,The Handmaiden,Park Chan-wook,2016,South Korea,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Adaptation.,Spike Jonze,2002,United States,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Queer,Luca Guadagnino,2024,United States,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Submarino,Thomas Vinterberg,2010,Denmark,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Jerichow,Christian Petzold,2008,Germany,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Phoenix,Christian Petzold,2014,Germany,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Tatsumi,Eric Khoo,2011,Japan,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,American Fiction,Cord Jefferson,2023,United States,real_and_in_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,The Golden Glove,Fatih Akın,2019,Germany,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Wuthering Heights,Andrea Arnold,2011,United Kingdom,real_and_in_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,The General,"Buster Keaton, Clyde Bruckman",1926,United States,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Die My Love,Lynne Ramsay,2025,United States,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Winter's Bone,Debra Granik,2010,United States,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Zama,Lucrecia Martel,2017,Argentina,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,House by the River,Fritz Lang,1950,United States,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,We Need to Talk About Kevin,Lynne Ramsay,2011,United Kingdom,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Dona Flor and Her Two Husbands,Bruno Barreto,1976,Brazil,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Hot Milk,Rebecca Lenkiewicz,2025,United Kingdom,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Babette's Feast,Gabriel Axel,1987,Denmark,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Priscilla,Sofia Coppola,2023,United States,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Transit,Christian Petzold,2018,Germany,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Orlando,Sally Potter,1992,United Kingdom,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,The Road,John Hillcoat,2009,United States,real_but_missing_from_prototype
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Nickel Boys,RaMell Ross,2024,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,The Silence of the Lambs,Jonathan Demme,1991,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Our Grand Despair,Seyfi Teoman,2011,"Turkey, Germany",FABRICATED_IN_PROTOTYPE_NOT_REAL
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,The Tin Drum,Volker Schlöndorff,1979,"West Germany, France",FABRICATED_IN_PROTOTYPE_NOT_REAL
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,Crash,David Cronenberg,1996,Canada,FABRICATED_IN_PROTOTYPE_NOT_REAL
17,BY THE BOOK: AUTEUR ADAPTATIONS,adaptations,ADAPTATIONS,verified_discrepancy,The Invisible Life of Eurídice Gusmão,Karim Aïnouz,2019,"Brazil, Germany",FABRICATED_IN_PROTOTYPE_NOT_REAL
18,THE CHER EFFECT: A DOUBLE BILL,cher,THE CHER EFFECT: A DOUBLE BILL,verified_discrepancy,Mermaids,Richard Benjamin,1990,United States,real_and_in_prototype
18,THE CHER EFFECT: A DOUBLE BILL,cher,THE CHER EFFECT: A DOUBLE BILL,verified_discrepancy,Moonstruck,Norman Jewison,1987,United States,real_and_in_prototype
18,THE CHER EFFECT: A DOUBLE BILL,cher,THE CHER EFFECT: A DOUBLE BILL,verified_discrepancy,Silkwood,Mike Nichols,1983,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
18,THE CHER EFFECT: A DOUBLE BILL,cher,THE CHER EFFECT: A DOUBLE BILL,verified_discrepancy,Mask,Peter Bogdanovich,1985,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
18,THE CHER EFFECT: A DOUBLE BILL,cher,THE CHER EFFECT: A DOUBLE BILL,verified_discrepancy,Suspect,Peter Yates,1987,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
18,THE CHER EFFECT: A DOUBLE BILL,cher,THE CHER EFFECT: A DOUBLE BILL,verified_discrepancy,The Witches of Eastwick,George Miller,1987,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,God Is Shy,Jocelyn Charles,2025,France,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Titane,Julia Ducournau,2021,France,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,The Neon Demon,Nicolas Winding Refn,2016,Denmark,real_and_in_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Bones and All,Luca Guadagnino,2022,United States,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,The Golden Glove,Fatih Akın,2019,Germany,real_and_in_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,The Silence of the Lambs,Jonathan Demme,1991,United States,real_and_in_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,The Killing of a Sacred Deer,Yorgos Lanthimos,2017,Ireland,real_and_in_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Deep Red,Dario Argento,1975,Italy,real_and_in_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Night of the Living Dead,George A. Romero,1968,United States,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,The Driller Killer,Abel Ferrara,1979,United States,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,The House by the Cemetery,Lucio Fulci,1981,Italy,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Hollywood 90028,Christina Hornisher,1973,United States,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,The Substance,Coralie Fargeat,2024,United States,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,It Follows,David Robert Mitchell,2014,United States,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,A Place Without Fear,Susanne Deeken,2023,United Kingdom,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Revenge,Coralie Fargeat,2017,France,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,House of Seven Belles,Andy Milligan,1979,United States,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Night Tide,Curtis Harrington,1961,United States,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,The Nest of the Cuckoo Birds,Bert Williams,1965,United States,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Orgy of the Dead,Stephen C. Apostolof,1965,United States,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Lamb,Valdimar Jóhannsson,2021,Iceland,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,The Other Lamb,Małgorzata Szumowska,2019,Ireland,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Zombi Child,Bertrand Bonello,2019,France,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Carrie,Brian De Palma,1976,United States,real_but_missing_from_prototype
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Luz,Tilman Singer,2018,Germany,FABRICATED_IN_PROTOTYPE_NOT_REAL
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,A Field in England,Ben Wheatley,2013,United Kingdom,FABRICATED_IN_PROTOTYPE_NOT_REAL
19,FEAR ON FILM,horror,FEAR ON FILM,verified_match,Antichrist,Lars von Trier,2009,"Denmark, Germany",FABRICATED_IN_PROTOTYPE_NOT_REAL
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,"Paris, Texas",Wim Wenders,1984,West Germany,real_but_missing_from_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Queer,Luca Guadagnino,2024,United States,real_but_missing_from_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,La Ciénaga,Lucrecia Martel,2001,Argentina,real_but_missing_from_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Hot Milk,Rebecca Lenkiewicz,2025,United Kingdom,real_and_in_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Passing Summer,Angela Schanelec,2001,Germany,real_and_in_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Frankie,Ira Sachs,2019,France,real_and_in_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Days of the Bagnold Summer,Simon Bird,2019,United Kingdom,real_and_in_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Super Happy Forever,Kohei Igarashi,2024,Japan,real_but_missing_from_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Parthenope,Paolo Sorrentino,2024,Italy,real_but_missing_from_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Silvia Prieto,Martín Rejtman,1999,Argentina,real_and_in_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Aftersun,Charlotte Wells,2022,United Kingdom,real_but_missing_from_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Gasoline Rainbow,"Bill Ross IV, Turner Ross",2023,United States,real_and_in_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Rotting in the Sun,Sebastián Silva,2023,United States,real_but_missing_from_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Alcarràs,Carla Simón,2022,Spain,real_and_in_prototype
20,THE SUMMER BLUES,the-summer-blues,THE SUMMER BLUES,verified_discrepancy,Unrelated,Joanna Hogg,2007,United Kingdom,FABRICATED_IN_PROTOTYPE_NOT_REAL
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,The Myth of the American Sleepover,David Robert Mitchell,2010,United States,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Sunset,László Nemes,2018,Hungary,real_and_in_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Kes,Ken Loach,1969,United Kingdom,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,The Neon Demon,Nicolas Winding Refn,2016,Denmark,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Submarino,Thomas Vinterberg,2010,Denmark,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Undine,Christian Petzold,2020,Germany,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Whores' Glory,Michael Glawogger,2011,Austria,real_and_in_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,The Edge of Heaven,Fatih Akin,2007,Germany,real_and_in_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,The Cut,Fatih Akin,2014,Germany,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,The Consequences of Love,Paolo Sorrentino,2004,Italy,real_and_in_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,A Regular Woman,Sherry Hormann,2019,Germany,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Wadjda,Haifaa Al-Mansour,2012,Saudi Arabia,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Neighbouring Sounds,Kleber Mendonça Filho,2012,Brazil,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,The Practice,Martín Rejtman,2023,Argentina,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Wuthering Heights,Andrea Arnold,2011,United Kingdom,real_but_missing_from_prototype
