id,title,release_date,vote_average,vote_count,popularity,runtime,budget,revenue,genres,overview,poster_url,backdrop_url,cast,director
39254,Real Steel,2011-09-28,7.093,9155,66.6994,127,110000000,299300000,"Action, Science Fiction, Drama","Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.",https://image.tmdb.org/t/p/original/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,https://image.tmdb.org/t/p/original/pjlxrd646cBYznHoPBWTzz6FujX.jpg,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Kevin Durand, Anthony Mackie",Shawn Levy
157336,Interstellar,2014-11-05,8.475,39870,74.2634,169,165000000,746606706,"Adventure, Drama, Science Fiction",The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,https://image.tmdb.org/t/p/original/yQvGrMoipbRoddT0ZR8tPoR7NfX.jpg,https://image.tmdb.org/t/p/original/2ssWTSVklAEc98frZUQhgtGHx7s.jpg,"Matthew McConaughey, Anne Hathaway, Michael Caine, Jessica Chastain, Casey Affleck",Christopher Nolan
1699574,Deool Band 2,2026-05-21,0.0,0,71.2502,182,0,0,"Comedy, Drama","The story follows a farmer who decides to question and test his faith, setting off a journey filled with emotional and life-altering moments. At its core, the narrative centers on a woman who tirelessly struggles for her family, facing hardships with resilience, as her path ultimately leads her to confront the very idea of divine power",https://image.tmdb.org/t/p/original/89n9cfc5dm0kdkABmDJalzveEwU.jpg,,"Mohan Joshi, Snehal Tarde, Mahesh Manjrekar, Pravin Tarde, Prasad Oak",Pravin Tarde
1639398,Mexican Psycho,2026-03-19,7.387,75,73.2317,99,0,0,"Thriller, Horror","Follows an ""ultra-violent and intelligent"" psychopath who challenges the police by leaving a white paper rabbit at each crime scene, connecting them all.",https://image.tmdb.org/t/p/original/7tIgfsTWuzXKR2kLRUPrLRTbcuo.jpg,https://image.tmdb.org/t/p/original/82hjEm0x5Val6nCwExwlawdfwLJ.jpg,"Adriana Llabrés, Hoze Meléndez, Andrés Almeida, Horacio García Rojas, Ruth Ramos",J. Xavier Velasco
1330021,Remarkably Bright Creatures,2026-05-07,8.541,503,71.7185,114,0,0,"Drama, Mystery","Through unlikely bonds formed during night shifts at a local aquarium, Tova, an elderly widow, learns of a life-changing discovery that may bring her joy and wonder once again.",https://image.tmdb.org/t/p/original/9HcEqn3D4J6b2Z0jK54id9nA0fr.jpg,https://image.tmdb.org/t/p/original/bVGHSe47W6oCQL1Q88pvRAet51A.jpg,"Sally Field, Lewis Pullman, Colm Meaney, Alfred Molina, Joan Chen",Olivia Newman
186745,Rape of Love,1978-01-10,5.6,24,93.4843,115,0,0,Drama,"Nicole, nurse in Grenoble, is raped one night by four men. Deeply scarred, emotionally and physically, she thinks she will never recover from the trauma. Following a friend's advice, she decides to file a lawsuit.",https://image.tmdb.org/t/p/original/qVGL9xgGCzXtRwexUTmpz7z1MVg.jpg,https://image.tmdb.org/t/p/original/xGJT18qN8lzELAnHRyfoe1vLTiI.jpg,"Nathalie Nell, Alain Fourès, Michèle Simonnet, Pierre Arditi, Daniel Auteuil",Yannick Bellon
980431,Avatar Aang: The Last Airbender,2026-10-09,0.0,0,72.1385,99,0,0,"Animation, Action, Adventure, Fantasy","Avatar Aang, the world's last Airbender, learns of an ancient power that could save his culture from extinction. With the help of his friends, he embarks on a global quest to find it before it falls into the wrong hands and threatens to upend the peace they sacrificed everything to achieve.",https://image.tmdb.org/t/p/original/29Jdsak3SrwGds5k1t43kH6Khed.jpg,https://image.tmdb.org/t/p/original/sS3zGYFPcfM5pArVNWl6qLyaSmU.jpg,"Eric Nam, Dave Bautista, Jessica Matten, Román Zaragoza, Steven Yeun",Lauren Montgomery
1281425,Night Silence,2024-10-31,4.667,6,65.1181,87,0,0,"Horror, Drama, Mystery","A theatre actor whose health is failing gets admitted to a nursing home. Soon, he starts having nightmares that seemingly become deceptively real. The so-called nightmares were able to make him live in two parallel dimensions.",https://image.tmdb.org/t/p/original/gBYhjuq0ZEDN710C5sKVq45y1pA.jpg,https://image.tmdb.org/t/p/original/1Xi0FNU0uj82GfUw2vWHsVCiRv5.jpg,"Maciej Damięcki, Zdzisław Wardejn, Włodzimierz Press, Anna Nehrebecka, Anna Korzeniecka",Bartosz M. Kowalski
1632181,Accidental Partners,2026-03-12,9.149,201,71.0481,110,0,0,"Comedy, Romance",Two women discover they were both scammed by the same man (who also got them pregnant). They form an alliance to take revenge.,https://image.tmdb.org/t/p/original/sr1Yoj6XLPTWYcbDoBy67xivW4I.jpg,https://image.tmdb.org/t/p/original/iCML6fBe3X0y06P33bM7dyYXPKZ.jpg,"Angelique Boyer, Bárbara de Regil, Diego Klein, Lucía Uribe, Isabella Camil",Ihtzi Hurtado
1375646,Colony,2026-05-21,6.841,22,71.1205,123,0,0,"Action, Thriller, Horror","Professor Se-jeong is thrust into a bloody nightmare when a rapidly mutating virus is released during a biotech conference causing authorities to seal the facility. Trapped inside with no escape, Se-jeong along with a small group of survivors must fight to stay alive while the infected undergo horrific transformations.",https://image.tmdb.org/t/p/original/tN799oUR0f1gUKDYdMNrDaY7I51.jpg,https://image.tmdb.org/t/p/original/jDvxsBemt2Iyslg7qn2WMzgxz23.jpg,"Gianna Jun, Koo Kyo-hwan, Ji Chang-wook, Kim Shin-rok, Shin Hyun-been",Yeon Sang-ho
1368166,The Housemaid,2025-12-18,7.261,2252,69.7522,131,35000000,399644671,"Mystery, Thriller","Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",https://image.tmdb.org/t/p/original/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,https://image.tmdb.org/t/p/original/zTnAnYIn0Iv3cn0ZHlzLhou3ybm.jpg,"Sydney Sweeney, Amanda Seyfried, Brandon Sklenar, Michele Morrone, Elizabeth Perkins",Paul Feig
1242265,Fuze,2026-03-23,6.475,81,70.3056,96,45000000,2890908,"Action, Crime, Drama, Thriller",An unexploded WWII bomb is discovered on a busy construction site in the centre of London. Chaos ensues as the military and police begin a mass evacuation against a ticking clock.,https://image.tmdb.org/t/p/original/oMFdQE5hMJ9JjhNORegwTo0GKmh.jpg,https://image.tmdb.org/t/p/original/8wIaBCeGv3UhIn5CJOWQGHT1Cif.jpg,"Aaron Taylor-Johnson, Theo James, Gugu Mbatha-Raw, Elham Ehsas, Sam Worthington",David Mackenzie
1290821,Shelter,2026-01-28,7.623,1084,73.7221,107,50000000,53914725,"Action, Crime, Thriller","A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",https://image.tmdb.org/t/p/original/buPFnHZ3xQy6vZEHxbHgL1Pc6CR.jpg,https://image.tmdb.org/t/p/original/nHxWyy18SvAZ8jJeemtS8k1UNjM.jpg,"Jason Statham, Bodhi Rae Breathnach, Naomi Ackie, Daniel Mays, Harriet Walter",Ric Roman Waugh
441168,From Straight A's to XXX,2017-02-11,5.843,162,70.6763,87,0,0,"Drama, TV Movie","When a change of circumstances leaves Miriam unable to pay her college tuition, she makes a surprising decision: to start performing in adult films, using the pseudonym Belle Knox. Miriam lies to her family and her friends at school, keeping her double life a secret. But soon rumours spread and Miriam becomes the subject of vicious online attacks and unwanted attention. Miriam fights back: she talks to the media, saying her new line of work empowers her as a feminist. But her confident stand has unintended consequences. Miriam is shunned by her conservative family and her colleagues in the adult film world. One impulsive decision has quickly spiralled out of control - and Miriam's problems are just beginning.",https://image.tmdb.org/t/p/original/kvcdaGcres9pGDwZfPN9jOKfZh.jpg,https://image.tmdb.org/t/p/original/8gBOpyW6iTDGZJR93YuF3L7dDuI.jpg,"Haley Pullos, Sasha Clements, Judd Nelson, Alyson Bath, Jacky Lai",Vanessa Parise
235271,Addicted,2014-10-10,5.9,444,77.0436,105,0,17534314,"Drama, Thriller",A gallerist risks her family and flourishing career when she enters into an affair with a talented painter and slowly loses control of her life.,https://image.tmdb.org/t/p/original/fAERrD6vvmznDoL99wlgjhSfPcH.jpg,https://image.tmdb.org/t/p/original/aqqoDJs8vYp2EZ74aQ1UMY0sjM7.jpg,"Sharon Leal, Boris Kodjoe, John Newberg, Brandon Gonzales, Cameron Mills",Bille Woodruff
1316427,7 Dogs,2026-05-27,1.0,1,70.2146,123,40000000,0,"Action, Comedy",Interpol agent Khalid Al-Azzazi joins forces with Ghali Abu Dawood from the 7 Dogs crime syndicate to fight drug trafficking.,https://image.tmdb.org/t/p/original/66n5bB6iYTWsWMz0mh3Qv7qmzIJ.jpg,https://image.tmdb.org/t/p/original/7cHPvy3aF1mDMX1zqmZRt8YE7Vr.jpg,"Ahmed Ezz, Karim Abdel Aziz, Monica Bellucci, Tara Emad, Martin Lawrence",Adil El Arbi
848116,Rocky Aur Rani Kii Prem Kahaani,2023-07-28,6.201,87,77.3261,178,0,0,"Comedy, Drama, Family, Romance","Gym-freak brat Rocky falls in love with Rani, who comes from a well-educated Bengali family. Being from polar opposite worlds, the two decide to switch their families to adjust to each other's cultures and backgrounds and to know if their marriage will survive. Rocky and Rani are trapped in a world where they are united by love but divided by families and the ultimate question is will they fit in?",https://image.tmdb.org/t/p/original/vTQIqlxUkOuyf2UKhlM2OUaFGKz.jpg,https://image.tmdb.org/t/p/original/61RYedFgX1K07xgVIvdJzukSR4g.jpg,"Alia Bhatt, Ranveer Singh, Jaya Bachchan, Shabana Azmi, Dharmendra",Karan Johar
1663082,The Last Supper,2025-10-23,10.0,1,70.9284,87,0,0,Horror,"In a deserted house, a mysterious man savors an exquisite menu in the company of an unseen guest. From this eerie dinner table, a succession of terrifying stories is revealed-each probing primal fears of hunger, flesh, and survival.",https://image.tmdb.org/t/p/original/6rGa9huzhmG1i2iu2Vcyv5HI02t.jpg,,"Santiago Rios, Nicolás Melian",Aleksandr Boikov
879945,The Unknown Man,2021-10-16,7.8,4,64.6957,23,0,0,Drama,"Louis, a Flemish writer, decides to isolate himself at the Côte d’Azur, hoping this place will bring him inspiration.",https://image.tmdb.org/t/p/original/4TpBhdaSl5ALHbgeaYOLF8Q3haz.jpg,https://image.tmdb.org/t/p/original/7uXzE0ZBkbAeKylOz7cUQF4Yw75.jpg,"Geert Van Rampelberg, Samuel Suchod, Anna Sacuto, Cathy Ruiz",Anthony Schatteman
1301421,The Sheep Detectives,2026-04-30,7.6,134,66.5203,109,75000000,88751351,"Comedy, Family, Mystery","George Hardy is a shepherd who reads detective novels to his beloved sheep every night, assuming they can't possibly understand. But when a mysterious incident disrupts life on the farm, the sheep realize they must become the detectives. As they follow the clues and investigate human suspects, they prove that even sheep can be brilliant crime-solvers.",https://image.tmdb.org/t/p/original/hTirV44jiLh6NqdiB6jtxPsDIoG.jpg,https://image.tmdb.org/t/p/original/t6O6XWelu27BD0OmIDCCufZZT6d.jpg,"Hugh Jackman, Julia Louis-Dreyfus, Emma Thompson, Nicholas Braun, Nicholas Galitzine",Kyle Balda
62029,Bingo Bongo,1982-12-23,5.707,176,56.0094,102,0,0,Comedy,"The ape-man, found somewhere in the jungles of Congo, transferred to Milan and named Bingo Bongo. The only one who believes in the human qualities of him is Laura, a woman anthropologist , so their affection for each other even grows to love.",https://image.tmdb.org/t/p/original/5ve4VuCwi7Xas5s50ynEB7uFjM2.jpg,https://image.tmdb.org/t/p/original/mFDQ8f2lPHorGwtuE0fjnUIbKLF.jpg,"Adriano Celentano, Carole Bouquet, Felice Andreasi, Enzo Robutti, Walter D'Amore",Pasquale Festa Campanile
78192,Michael Jackson: The Life of an Icon,2011-11-02,8.127,181,68.6304,149,0,0,"Documentary, Music","See Michael Jackson, one of the most recognizable and popular entertainers of all time, like never before in the feature-length tribute Michael Jackson: The Life of an Icon. Known to millions of fans worldwide for his record-breaking albums, groundbreaking music videos, mesmerizing dance moves and humanitarian efforts, his true story has never really been told...until now. This unprecedented look into the King of Pop's fascinating life includes all-new interviews with his mother Katherine Jackson as well as siblings Tito and Rebbie Jackson,  his nephew  Jaafar Jackson and niece Tahkyah brings plenty Jackson and Friends ends and music legends such as Smokey Robinson, Dionne Warwick and  his 3 children and many more.",https://image.tmdb.org/t/p/original/tOCYV9JCXXFtb7YehKXJBMKI4aD.jpg,https://image.tmdb.org/t/p/original/wz1eLrNxK77xAY7JYi4iYrtiMEd.jpg,"Michael Jackson, David Gest, Tito Jackson, Rebbie Jackson, Katherine Jackson",Andrew Eastel
1571594,La fotógrafa,2025-10-30,4.0,1,81.209,70,0,0,"Horror, Thriller","Inna, a young post-mortem photographer, arrives at a remote orphanage in northern Spain to capture the final image of Alejandra, a girl found dead under mysterious circumstances. But as her lens lingers on the tragedy, Inna begins to sense a dark presence within the orphanage's walls-an evil that refuses to remain hidden and threatens to make her its next subject.",https://image.tmdb.org/t/p/original/95pZ9yB5SABddzaINITvZd7SvER.jpg,https://image.tmdb.org/t/p/original/9qYPmrdpGT58hd3wSam82pmPIoW.jpg,"Daniela Casas, Noah Casas, Samantha Jaramillo, Leyre Azpiri, Chema Coloma",Carlos Marbán
1157008,Dime lo que quieres (de verdad),2023-07-27,7.8,30,55.8801,103,0,0,"Romance, Drama, Comedy","Diego and Emilia are a conservative couple with 16 years of marriage who have lost the spark, until Tomás and Betina rescue them and introduce them to the forbidden world, changing what they know about intimacy, relationships, and sex.",https://image.tmdb.org/t/p/original/2ynUMfrwnEdGmkZmpiiJmTdTi4w.jpg,https://image.tmdb.org/t/p/original/6muIb4lmdF2uJmrAY4zyH11wYxW.jpg,"Tony Dalton, Stephanie Cayo, Angie Cepeda, Manolo Cardona, Sebastián Garcia",Bruno Ascenzo
1266127,Ready or Not: Here I Come,2026-03-19,7.688,921,64.5259,108,14000000,42212563,"Thriller, Horror, Comedy","Moments after surviving an all-out attack from the Le Domas family, Grace discovers she’s reached the next level of the nightmarish game — and this time with her estranged sister Faith at her side. Grace has one chance to survive, keep her sister alive, and claim the High Seat of the Council that controls the world. Four rival families are hunting her for the throne, and whoever wins rules it all.",https://image.tmdb.org/t/p/original/13ZcJzSGEqVgDSqsS9U5EkQwPkV.jpg,https://image.tmdb.org/t/p/original/qYNJm1GOB4nULxIoTO0zfqjSAkC.jpg,"Samara Weaving, Kathryn Newton, Elijah Wood, Sarah Michelle Gellar, Shawn Hatosy",Matt Bettinelli-Olpin
64641,Monika,1974-02-28,4.7,20,63.9107,93,0,0,"Romance, Drama","Monika is young, beautiful and a virgin. She is only 16 years old, and, beside getting the attention of all her classmates, she also attracts older men. She has a relationship with a boy, Leo, but she doesn't know that he uses to pimp the girls he seduces to rich businessmen. One of Leo's client befriends Monika and becomes so obsessed that he pays Leo to get her. But Monika turns her attention to her art professor, unknowing that he too has his secrets.",https://image.tmdb.org/t/p/original/y8Byo8Mwd1a9JwISWLYR0zVxA5.jpg,https://image.tmdb.org/t/p/original/tbbyUOh6Jd45hDun3kLyZkCttkI.jpg,"Gloria Guida, Colette Descombes, Andrés Resino, Gianluigi Chirizzi, Paolo Carlini",Mario Imperoli
980477,Ne Zha 2,2025-01-29,8.171,695,60.0204,144,80000000,2259822417,"Animation, Action, Fantasy, Adventure","After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",https://image.tmdb.org/t/p/original/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,https://image.tmdb.org/t/p/original/zxi6WQPVc0uQAG5TtLsKvxYHApC.jpg,"Lu Yanting, Joseph, Han Mo, Chen Hao, Lu Qi",Jiao Zi
1630423,My Dearest Assassin,2026-05-06,8.626,222,65.116,128,0,0,"Action, Drama, Romance","Hunted for her rare blood type, a caged woman vows to fight alongside the assassin she loves to protect their future when an old enemy resurfaces.",https://image.tmdb.org/t/p/original/ul4dQcA68mtSx8J56N5gEcaCCtP.jpg,https://image.tmdb.org/t/p/original/xA6AM5MvEkieZKlv1Tn3sN23I7i.jpg,"Pimchanok Luevisadpaibul, Thanapob Leeratanakachorn, Sivakorn Adulsuttikul, Chartayodom Hiranyatithi, Theerachai Wimolchaireuk",Taweewat Wantha
847742,Drishyam 3,2026-05-21,7.0,3,57.2973,157,21000000,0,"Crime, Drama, Thriller","To protect his family and their dark secret, Georgekutty faces an organized new threat. As walls close in and cracks widen, how much more is he willing to sacrifice ?",https://image.tmdb.org/t/p/original/456FlpiU1iOBnaOxSd783QhZKWw.jpg,https://image.tmdb.org/t/p/original/enwc2Acl38mvX33QffmTzDSV89D.jpg,"Mohanlal, Meena, Siddique, Asha Sarath, Murali Gopy",Jeethu Joseph
840464,Greenland 2: Migration,2026-01-07,6.43,1136,67.7592,98,90000000,44856736,"Adventure, Thriller, Science Fiction","Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.",https://image.tmdb.org/t/p/original/z2tqCJLsw6uEJ8nJV8BsQXGa3dr.jpg,https://image.tmdb.org/t/p/original/wns4x1GyxCudgOZRyhXKjXVJf3T.jpg,"Gerard Butler, Morena Baccarin, Roman Griffin Davis, Tommie Earl Jenkins, Trond Fausa Aurvåg",Ric Roman Waugh
